Id,OrderDate,Retail net spend
24b4e323-dc38-4ca2-9057-91e004cecaf3,2023-05-25,48.0
24b4e323-dc38-4ca2-9057-91e004cecaf3,2023-03-08,46.67
24b4e323-dc38-4ca2-9057-91e004cecaf3,2023-03-29,46.67
2799fee1-737e-4177-8e77-a9e3d3b5e331,2022-02-11,38.5
27affcb6-b72c-4d6d-ab45-31e411a22e5c,2022-05-23,136.16559
27affcb6-b72c-4d6d-ab45-31e411a22e5c,2022-05-28,122.336499
27affcb6-b72c-4d6d-ab45-31e411a22e5c,2021-07-31,65.80368899999999
27affcb6-b72c-4d6d-ab45-31e411a22e5c,2021-08-18,115.600155
27affcb6-b72c-4d6d-ab45-31e411a22e5c,2022-02-17,50.0
27affcb6-b72c-4d6d-ab45-31e411a22e5c,2022-05-19,72.6345
27affcb6-b72c-4d6d-ab45-31e411a22e5c,2021-10-31,66.8615205
281b0ee6-a976-4234-b32f-468bffde54d0,2023-01-19,9.75
2b10eae3-2d54-4d10-84ce-b2a8c14b0610,2023-05-16,19.15944
2b8c48f2-eb75-4570-a3e4-13256da44237,2022-05-19,62.98639721999999
2e2e0780-7186-4576-b0ce-c883e797ecb5,2022-07-29,236.30596836
2e2e0780-7186-4576-b0ce-c883e797ecb5,2023-05-23,52.23202336000001
30592486-743e-496c-86b4-51d5a564f9e3,2023-04-27,51.31072
30592486-743e-496c-86b4-51d5a564f9e3,2023-05-19,115.16449
31703a8a-b857-4fb5-989b-10aad9f093b2,2022-07-05,91.44228
317e2c20-e974-4cd9-ab73-eb04af83d100,2021-09-06,21.65565
364017cd-4b9f-4e10-a57c-a54c7f1c6ff9,2022-01-14,78.75
386b42c6-cbee-4578-8fea-a612c828b6ba,2023-05-28,103.11509408
3ac4eafb-22c0-4c6d-8c94-c17ef3c413b1,2022-12-02,22.5
3ac4eafb-22c0-4c6d-8c94-c17ef3c413b1,2023-03-31,18.75
3bfcdbbe-2b29-4818-82ae-7faed7096224,2022-08-18,78.70621264
3ee7b54b-4823-4a8b-b4c6-3ddb50979599,2023-05-19,56.25
3ee7b54b-4823-4a8b-b4c6-3ddb50979599,2022-02-14,75.0
3ee7b54b-4823-4a8b-b4c6-3ddb50979599,2022-05-21,79.17
3ee7b54b-4823-4a8b-b4c6-3ddb50979599,2022-09-16,67.5
3f3bee9e-905d-4c26-a8bc-3f8442dea2c0,2022-06-11,56.25
3f3bee9e-905d-4c26-a8bc-3f8442dea2c0,2022-07-20,52.5
3f436bfd-2c3a-492d-9f78-31e1ff45af59,2021-12-25,15.569477439999998
3f436bfd-2c3a-492d-9f78-31e1ff45af59,2021-07-15,56.25
3f436bfd-2c3a-492d-9f78-31e1ff45af59,2023-05-18,23.25
3f436bfd-2c3a-492d-9f78-31e1ff45af59,2023-05-19,68.25
3f436bfd-2c3a-492d-9f78-31e1ff45af59,2023-05-20,93.58
3f436bfd-2c3a-492d-9f78-31e1ff45af59,2022-11-01,22.5
3f7c0312-8f8e-4b72-a7f8-8a0c5569b182,2022-06-03,71.17361564000001
3f7c0312-8f8e-4b72-a7f8-8a0c5569b182,2022-06-25,28.456923960000005
3faa34e1-f5e3-42ef-9346-345e8429bc6f,2023-03-20,36.652680000000004
40b94105-6c40-4189-8879-d3f383a8e575,2022-08-06,74.54961
4224275e-8456-46ee-b7ba-e84d06e295b8,2022-07-19,67.5
4224275e-8456-46ee-b7ba-e84d06e295b8,2021-09-28,67.5
432220c8-c094-4607-a532-653a5f646574,2021-11-30,128.17000000000002
4440feea-1372-4914-8baf-b6ee6b9e231a,2022-01-15,15.0
4440feea-1372-4914-8baf-b6ee6b9e231a,2022-01-27,63.75
4440feea-1372-4914-8baf-b6ee6b9e231a,2022-02-01,18.75
4440feea-1372-4914-8baf-b6ee6b9e231a,2022-06-08,39.0
4440feea-1372-4914-8baf-b6ee6b9e231a,2022-07-02,26.25
4440feea-1372-4914-8baf-b6ee6b9e231a,2022-07-11,71.25
4440feea-1372-4914-8baf-b6ee6b9e231a,2023-05-22,9.0
4440feea-1372-4914-8baf-b6ee6b9e231a,2023-04-08,12.0
4440feea-1372-4914-8baf-b6ee6b9e231a,2022-10-25,35.25
4440feea-1372-4914-8baf-b6ee6b9e231a,2023-01-14,43.75
445a0867-4213-4858-9458-fddf57d84314,2022-08-14,63.33
445a0867-4213-4858-9458-fddf57d84314,2022-10-10,99.0
445a0867-4213-4858-9458-fddf57d84314,2021-11-13,136.5
449085d4-b6cc-4061-a323-4a131dd7a251,2022-07-22,33.4448
458fb4ca-08fc-412f-ad34-f5a158c0b488,2022-08-27,22.92
46509a5b-cd99-48d0-8aa1-fdf285f600e5,2022-04-30,29.17
467baeb0-58e8-41ea-bb46-e70a9ff7707d,2022-11-28,252.5
467baeb0-58e8-41ea-bb46-e70a9ff7707d,2021-12-06,70.83
472b5f83-66f7-4c02-b696-cb43bfafbaa9,2021-07-30,82.5
486d6f87-bf87-490c-85bf-af318cbd907e,2022-05-19,52.5
487b8c83-d8c6-4ac5-a6e5-cc7ad4b970b9,2022-05-23,62.5
487b8c83-d8c6-4ac5-a6e5-cc7ad4b970b9,2022-07-03,58.33
487b8c83-d8c6-4ac5-a6e5-cc7ad4b970b9,2022-07-21,58.33
487b8c83-d8c6-4ac5-a6e5-cc7ad4b970b9,2022-05-19,41.67
4889e299-5768-478c-813d-2e107e0f757b,2022-05-19,58.33
497ab18b-1dc0-43cd-bd70-eaef040fd043,2022-05-26,39.75
497ab18b-1dc0-43cd-bd70-eaef040fd043,2021-07-30,56.25
4a2f235a-b630-4816-99cc-2c6201542fa2,2022-06-11,52.5
4a2f235a-b630-4816-99cc-2c6201542fa2,2022-04-11,29.17
4af68ef2-3683-4e41-a330-bd39de63eaa5,2022-09-27,107.20248
4b485faa-1051-47ee-bac5-70d29678f4bc,2021-08-22,75.0
4b485faa-1051-47ee-bac5-70d29678f4bc,2021-08-23,75.0
4b485faa-1051-47ee-bac5-70d29678f4bc,2021-09-30,75.0
4e01aac2-360b-44d2-945f-90234a580721,2022-07-24,63.75
4e01aac2-360b-44d2-945f-90234a580721,2022-08-27,25.17
4e01aac2-360b-44d2-945f-90234a580721,2021-12-23,79.34
4e01aac2-360b-44d2-945f-90234a580721,2022-01-15,41.25
4e01aac2-360b-44d2-945f-90234a580721,2022-11-01,126.0
4e01aac2-360b-44d2-945f-90234a580721,2021-10-30,65.0
4e29670b-c0ae-43da-b0dc-851776eb684a,2023-05-19,185.874381
4f7203e3-7645-4c8e-bf35-9ad0513bf8a4,2022-07-27,18.33
4f7203e3-7645-4c8e-bf35-9ad0513bf8a4,2022-06-13,54.17
4f788a12-8f2c-43e6-b367-e7cde89ae4e3,2021-12-23,49.955535
4fbeeb90-4b33-47b9-bedc-903715b3522c,2022-05-19,116.66
4fbeeb90-4b33-47b9-bedc-903715b3522c,2023-02-05,23.33
5093a8ac-f63c-412e-b776-b78bc3e0630c,2022-05-19,52.5
5093a8ac-f63c-412e-b776-b78bc3e0630c,2023-04-02,151.5
51f76d59-f9f6-47c3-91ef-b0f945c7c726,2022-10-05,199.4423475
52af1649-ea02-484a-b292-cadf16e21dc8,2022-01-16,36.1961325
52af1649-ea02-484a-b292-cadf16e21dc8,2022-05-23,30.784882500000002
52af1649-ea02-484a-b292-cadf16e21dc8,2021-11-20,25.771665149999997
52af1649-ea02-484a-b292-cadf16e21dc8,2021-11-25,40.49055
5495def5-969b-41ba-9a17-bafae61adbb0,2023-01-11,78.33
56c4660f-b5fe-4574-8bd2-1086dd9bfb7a,2022-08-07,58.33
57807284-5f82-41eb-826b-70d6e05b6675,2022-07-19,49.888200000000005
57807284-5f82-41eb-826b-70d6e05b6675,2023-02-28,18.660195
582d31fd-cb4a-4fc8-8c4a-f16d8d56e3c3,2023-03-12,10.0
585abb49-f901-4cfd-8203-38edcf140196,2022-07-10,89.754652
585abb49-f901-4cfd-8203-38edcf140196,2023-03-02,79.95708
5b146ba9-fac7-44e3-aaa9-0035c0793fa5,2022-01-17,63.75
5b905797-4011-4af6-b879-a636a528a1f1,2022-09-09,20.83
5b905797-4011-4af6-b879-a636a528a1f1,2022-07-09,21.0
5c3f2bf3-e894-48c6-bf16-1e8708018add,2022-09-07,200.398968
5c3f2bf3-e894-48c6-bf16-1e8708018add,2022-09-05,77.93415
5c3f2bf3-e894-48c6-bf16-1e8708018add,2022-12-26,44.761247999999995
5dfe4f6b-43da-42ca-b9a9-97769ef16cdf,2022-07-22,121.5
5dfe4f6b-43da-42ca-b9a9-97769ef16cdf,2021-08-20,56.25
5eabea8b-163f-40df-934d-96b57e2efc6a,2022-12-15,45.83
5fecbf3d-9063-4029-b411-187cc93f1c58,2022-11-23,77.25769729999999
608afef8-fe37-4f43-8761-e6fe1c298235,2022-08-03,90.0
6103000b-0797-403a-a617-7d3ca2e69f6c,2022-12-23,67.5
6103000b-0797-403a-a617-7d3ca2e69f6c,2022-01-03,97.5
6103000b-0797-403a-a617-7d3ca2e69f6c,2022-01-15,67.5
6103000b-0797-403a-a617-7d3ca2e69f6c,2022-05-23,67.5
61b2ece4-efae-4707-8884-341e119a3b2f,2021-12-09,35.0
61b2ece4-efae-4707-8884-341e119a3b2f,2021-12-14,71.25
630f4971-d118-489f-9801-e49c01f2ccbe,2022-05-03,54.0638225
63924af7-9089-4f2e-be2a-87bb20f01eb8,2022-08-09,145.82999999999998
63924af7-9089-4f2e-be2a-87bb20f01eb8,2022-08-17,26.25
64471bcf-ac0a-4904-8f5e-b6d814ed8705,2022-06-14,83.33
64673dd8-a08e-4eb3-b01c-555a4e5978de,2022-06-11,10.0
6467e14e-f550-4bec-b9e1-cd6d3dbe8dce,2022-11-05,33.39193
65389954-1023-4909-bdcd-bfa06818755d,2022-08-06,190.66
66e163ea-7aec-478f-b400-5f13cf4c97c8,2022-06-03,52.5
66e163ea-7aec-478f-b400-5f13cf4c97c8,2022-07-20,63.75
675c66da-fb55-4761-9958-e4994886ace8,2022-01-15,129.75
675c66da-fb55-4761-9958-e4994886ace8,2022-01-29,26.25
67b99cb6-f1a1-4922-98d0-8dd20dc64873,2022-07-11,90.0
67b99cb6-f1a1-4922-98d0-8dd20dc64873,2023-05-19,57.996719999999996
67b99cb6-f1a1-4922-98d0-8dd20dc64873,2022-03-03,45.0
67b99cb6-f1a1-4922-98d0-8dd20dc64873,2022-03-08,90.0
6874c26c-7881-4957-8a5f-5d47e8b96540,2021-11-22,60.0
69195656-0a38-41f4-8677-50a043deec5e,2021-12-14,93.34
69195656-0a38-41f4-8677-50a043deec5e,2023-02-25,32.17
6a7314f3-1cc2-44df-b44b-282896770585,2022-05-31,187.49
6a7d49f2-d709-4ab8-8065-73d7b1ecea0c,2022-07-09,52.5
6d06851c-66d9-45f2-ae4d-d617c9acf4ab,2021-11-27,49.016319
700d7487-b782-4a8e-a7d6-849f9a09a86b,2022-08-04,40.0
700d7487-b782-4a8e-a7d6-849f9a09a86b,2023-02-18,40.0
7059acf6-d159-41d0-aba3-2053b9c68bb2,2023-04-15,24.0
71026366-1fee-4a0c-b3d3-f705445a0822,2023-02-22,29.17
718514eb-1eb7-4487-bd9e-c8378906e508,2023-05-26,56.25
718514eb-1eb7-4487-bd9e-c8378906e508,2022-04-08,40.83
731e046e-c639-4775-adc9-bd87524588eb,2022-10-13,183.75
731e046e-c639-4775-adc9-bd87524588eb,2023-01-10,150.0
73811f84-d16c-4e36-8ef4-52edd4e0f0a1,2023-03-21,26.25
73811f84-d16c-4e36-8ef4-52edd4e0f0a1,2022-10-02,67.5
75a053b3-db71-42a8-bc0e-f13c4f1e7446,2023-04-11,33.918439819999996
75fab809-ab04-4562-a9f4-b64864f75730,2022-05-26,77.3907739
76608aec-f931-4800-8b90-81acfb147825,2022-05-21,105.0
77aee183-888c-4280-81e4-33ac2ef2d00d,2022-01-22,29.17
77aee183-888c-4280-81e4-33ac2ef2d00d,2022-05-13,79.17
77aee183-888c-4280-81e4-33ac2ef2d00d,2023-01-25,46.67
79ff0620-7226-4e90-add7-dbec0726e7b2,2023-05-19,75.83
7a6de225-4ead-4660-a058-820d0f22e47c,2022-01-24,25.0
7a6de225-4ead-4660-a058-820d0f22e47c,2023-05-24,43.68222
7b0cc9f4-82c4-41ab-a8cd-a194f5a063f1,2022-12-18,25.83
7b0cc9f4-82c4-41ab-a8cd-a194f5a063f1,2022-05-07,29.17
7c05447a-8009-4d19-816c-716a0d00ac94,2022-04-29,29.17
7c758c47-c237-4dbc-82b4-a42b917d6543,2022-08-07,93.1041796
7c758c47-c237-4dbc-82b4-a42b917d6543,2022-07-05,91.147435
7e1eb084-7094-4bd9-8cd1-142ff3a0ba31,2021-12-15,45.0
7e1eb084-7094-4bd9-8cd1-142ff3a0ba31,2021-08-05,67.5
7e1eb084-7094-4bd9-8cd1-142ff3a0ba31,2022-05-19,52.5
7e254251-4bf2-4bfb-a52a-da60abdda6cc,2023-05-04,82.68
7e254251-4bf2-4bfb-a52a-da60abdda6cc,2023-01-11,156.66
7e8971ae-d849-465a-8859-6283e6811eba,2021-12-11,10.0
7fb1e5f0-3278-4927-8fb7-acf7bb54a319,2022-07-19,67.5
801304c9-9cc8-4d88-a51d-a706f96fea78,2022-07-12,133.82394
80d8ec67-42de-4697-895b-b5c4174e849e,2022-08-05,108.68708749000001
81539e92-cf11-4907-9d4f-cbc9f73d5511,2021-12-13,70.83
81539e92-cf11-4907-9d4f-cbc9f73d5511,2021-12-18,138.74
81539e92-cf11-4907-9d4f-cbc9f73d5511,2022-01-26,45.0
82072b67-7471-4819-aa57-25fdf6e48362,2022-08-04,85.02221840000001
82072b67-7471-4819-aa57-25fdf6e48362,2022-01-16,135.0
82072b67-7471-4819-aa57-25fdf6e48362,2022-07-09,120.0
82072b67-7471-4819-aa57-25fdf6e48362,2022-03-26,31.5
8238bcb8-cf75-414f-91f6-0eb19f8d1850,2023-02-12,58.33
831cfbf9-e9b4-47ad-a92b-a4e14386aef9,2022-04-17,150.0
831cfbf9-e9b4-47ad-a92b-a4e14386aef9,2023-02-11,33.34
83287634-00c9-4875-9a2c-f857ce546a66,2022-05-22,95.83
83287634-00c9-4875-9a2c-f857ce546a66,2022-05-01,84.16
86f2c42e-39a5-4447-8a00-56883499c40b,2022-07-19,73.0
87e93de7-caea-42a7-b5ef-67845596b684,2022-05-02,54.17
88087eef-2508-4842-96a7-95bdc8ea29e5,2022-07-27,31.5
88087eef-2508-4842-96a7-95bdc8ea29e5,2022-03-21,37.5
88087eef-2508-4842-96a7-95bdc8ea29e5,2022-04-30,20.83
88087eef-2508-4842-96a7-95bdc8ea29e5,2023-03-02,36.83
88087eef-2508-4842-96a7-95bdc8ea29e5,2023-04-16,26.25
88087eef-2508-4842-96a7-95bdc8ea29e5,2022-10-23,90.0
88087eef-2508-4842-96a7-95bdc8ea29e5,2022-11-01,18.75
88087eef-2508-4842-96a7-95bdc8ea29e5,2021-09-20,37.5
88087eef-2508-4842-96a7-95bdc8ea29e5,2021-11-17,18.75
89afe8f0-0749-4f62-b24a-309ae71fb14b,2023-01-27,50.0
8a4d8d8c-f965-46ae-9554-418c05fdb0c3,2022-08-09,52.5
8a4d8d8c-f965-46ae-9554-418c05fdb0c3,2023-05-16,33.33
8a4d8d8c-f965-46ae-9554-418c05fdb0c3,2021-10-06,41.25
8b5777bd-c5d5-4705-8aae-d32fb85609e7,2021-07-19,92.0
8c381d32-5197-41e4-a6f0-145de10db171,2022-09-01,30.0
8d9ccc17-2fe2-4641-803c-d9b19a83521d,2021-11-29,54.12
8dcbb3db-159f-4325-bee7-65a18ca04906,2023-05-19,189.99999999999997
8e655755-c902-4bcd-9035-826daed5a619,2022-07-08,105.0
91971dda-b94e-4055-8ef0-371adf39596f,2021-12-07,22.5
92758fa6-09cc-402a-a851-939c7590a730,2021-10-22,70.83
9399c6a4-617e-4534-bbc9-e97ce07d2f37,2022-05-23,67.5
9399c6a4-617e-4534-bbc9-e97ce07d2f37,2021-11-17,67.5
93ad991e-c57f-4cd1-ba83-fce4336a3dc4,2021-08-08,58.33
956c1a89-e532-4bb0-8817-4339ee2cfd91,2022-05-19,52.5
956c1a89-e532-4bb0-8817-4339ee2cfd91,2023-03-14,67.5
956c1a89-e532-4bb0-8817-4339ee2cfd91,2023-03-15,67.5
975af5fd-10cb-4322-a0e9-74615b30d70b,2021-08-16,75.0
975bc679-e6aa-4d48-ac58-7fb9c80220a0,2022-06-04,52.5
975bc679-e6aa-4d48-ac58-7fb9c80220a0,2023-05-06,22.5
9862ea9e-51c5-46c6-a829-c661ddf7a2a6,2021-08-04,58.33
986fbc09-be51-4e68-aa06-d1e8aaed5736,2022-12-13,62.0
986fbc09-be51-4e68-aa06-d1e8aaed5736,2022-12-25,115.0
986fbc09-be51-4e68-aa06-d1e8aaed5736,2022-05-28,46.0
986fbc09-be51-4e68-aa06-d1e8aaed5736,2021-08-24,90.0
986fbc09-be51-4e68-aa06-d1e8aaed5736,2021-10-03,65.0
986fbc09-be51-4e68-aa06-d1e8aaed5736,2021-11-07,81.0
986fbc09-be51-4e68-aa06-d1e8aaed5736,2021-11-24,37.0
991b2795-0014-4645-b5d8-8c7b66434d59,2021-11-24,62.5
9ba6d5df-8858-4e7c-9577-72ab7dd36d55,2023-05-04,47.92
9da9acc0-10c1-42ba-8882-3eafac7aab19,2021-12-04,16.0
9da9acc0-10c1-42ba-8882-3eafac7aab19,2022-02-04,130.0
9da9acc0-10c1-42ba-8882-3eafac7aab19,2022-02-05,13.296096
9da9acc0-10c1-42ba-8882-3eafac7aab19,2023-02-05,34.841772
9e0940eb-4727-4044-b561-0d5dc18cdcbf,2022-08-25,67.5
9e0940eb-4727-4044-b561-0d5dc18cdcbf,2022-09-14,67.5
9ed3f5e1-6ac2-4171-8311-cc39f8e46e3c,2021-09-28,33.75
9f2c2874-beae-41f4-8f5d-c7206b7804e0,2023-02-14,16.67
a122035c-8d48-4268-acdf-f6db00680345,2022-07-27,21.361685
a122035c-8d48-4268-acdf-f6db00680345,2022-07-10,98.09222
a122035c-8d48-4268-acdf-f6db00680345,2022-10-13,149.272725
a122035c-8d48-4268-acdf-f6db00680345,2023-01-10,50.374944
a122035c-8d48-4268-acdf-f6db00680345,2023-02-16,30.300815999999998
a324af20-86d7-47c2-bea7-3fafa0175dde,2022-07-24,96.2139255
a395fa2a-7289-4b9c-9f3a-8f67bab8031a,2021-11-10,144.57254
a49eff7f-eb4f-41a4-a481-3cbcad79c2a8,2021-08-13,45.0
a49eff7f-eb4f-41a4-a481-3cbcad79c2a8,2021-09-30,45.0
a4cb7e6c-6cd0-4b90-a4ac-649b942ed542,2023-04-12,52.08
a5a118ea-97d0-4850-a6bf-007d1e9e0e15,2022-12-06,56.25
a5a118ea-97d0-4850-a6bf-007d1e9e0e15,2022-11-17,60.0
a5c35304-7532-4cdd-a417-cf9f484bdbef,2021-10-11,73.5
a5df18db-b577-4d6c-9204-7afd8c50fdd6,2022-12-04,70.83
a5df18db-b577-4d6c-9204-7afd8c50fdd6,2022-11-01,29.17
a5df18db-b577-4d6c-9204-7afd8c50fdd6,2021-11-02,33.33
a5df18db-b577-4d6c-9204-7afd8c50fdd6,2021-11-20,53.541720000000005
a70fe01a-9d33-471b-9f70-02479cb04fab,2022-12-06,50.010000000000005
a70fe01a-9d33-471b-9f70-02479cb04fab,2022-12-07,79.17
a70fe01a-9d33-471b-9f70-02479cb04fab,2022-01-05,46.67
a70fe01a-9d33-471b-9f70-02479cb04fab,2022-01-24,58.33
a70fe01a-9d33-471b-9f70-02479cb04fab,2021-11-25,78.83
a92a3c0c-935f-47d9-9fc0-fc94b6b1dce9,2022-06-07,90.614312
a92a3c0c-935f-47d9-9fc0-fc94b6b1dce9,2023-05-24,21.0223
a95b0394-08ab-4e8c-b3b7-fdc765ed3f6a,2022-08-25,29.17
a95b0394-08ab-4e8c-b3b7-fdc765ed3f6a,2022-08-27,52.5
abc2a03d-ed95-43b6-96ea-abe4b90c5e4b,2021-07-14,125.0
aca4e7e4-a9fb-4fa7-b47c-353a90943582,2021-08-05,216.66
accaaec3-b84d-4064-aacb-0eda940b8f35,2022-06-13,94.29119587999999
acce6ece-89ac-4ba0-abcd-caf1f343834a,2021-07-26,41.67
ae997523-8910-4ee6-9dc7-f6b85e3d5825,2022-08-28,21.0
ae997523-8910-4ee6-9dc7-f6b85e3d5825,2021-07-18,105.0
ae997523-8910-4ee6-9dc7-f6b85e3d5825,2022-05-19,105.0
af3da029-ecd2-4345-9917-640b72f6a7a7,2022-02-19,91.127553
b105eab7-892a-46df-8da7-b52b5efba13e,2022-05-28,36.0
b1641c58-6a25-4aab-a1fa-0af67792e59a,2021-08-05,131.25
b1641c58-6a25-4aab-a1fa-0af67792e59a,2023-02-26,33.75
b27f5dae-5d39-4e69-bdcb-ee6ce43e9773,2023-04-16,25.0
b2d96ab4-b70d-4176-90df-21a5c9304ee2,2022-12-07,175.01
b2d96ab4-b70d-4176-90df-21a5c9304ee2,2022-12-08,66.66
b33ed378-ae9d-4cfe-aec3-df359d61f552,2023-01-23,70.10606539999999
b4661c70-0d97-4518-b4c1-0af6ade033f4,2023-05-09,14.58
b4661c70-0d97-4518-b4c1-0af6ade033f4,2022-04-30,58.34
b4661c70-0d97-4518-b4c1-0af6ade033f4,2023-04-24,39.34
b60d2f49-d48a-4883-bcb7-718077563c0d,2022-08-08,108.75
b60d2f49-d48a-4883-bcb7-718077563c0d,2022-12-09,60.0
b60d2f49-d48a-4883-bcb7-718077563c0d,2022-09-17,56.25
b60d2f49-d48a-4883-bcb7-718077563c0d,2022-10-20,89.55
b60d2f49-d48a-4883-bcb7-718077563c0d,2022-11-12,114.75
b60d2f49-d48a-4883-bcb7-718077563c0d,2023-01-13,89.55
b8273111-fa53-4d94-a9f2-a8dab81a8f21,2022-05-22,104.4961785
b8273111-fa53-4d94-a9f2-a8dab81a8f21,2022-07-20,90.86131
b97e1a6c-c068-46a4-a1d5-8b59d6d11362,2022-05-24,87.5
b9f68ca3-0db4-4b7b-8ddb-0fb10fee6949,2022-12-28,78.75
b9f68ca3-0db4-4b7b-8ddb-0fb10fee6949,2022-07-09,135.0
b9f68ca3-0db4-4b7b-8ddb-0fb10fee6949,2022-03-08,102.92
b9f68ca3-0db4-4b7b-8ddb-0fb10fee6949,2022-04-07,144.34
b9f68ca3-0db4-4b7b-8ddb-0fb10fee6949,2023-03-23,61.25
b9f68ca3-0db4-4b7b-8ddb-0fb10fee6949,2021-11-20,92.5
bc238d82-e3f9-441b-b69b-4e129b3a7975,2022-11-25,116.08
bc238d82-e3f9-441b-b69b-4e129b3a7975,2022-07-19,63.75
bc238d82-e3f9-441b-b69b-4e129b3a7975,2023-05-19,54.0
bc238d82-e3f9-441b-b69b-4e129b3a7975,2022-11-09,90.0
bc238d82-e3f9-441b-b69b-4e129b3a7975,2021-11-15,112.5
bc7847b3-387f-4496-ae26-7a749189e7e3,2022-05-22,5.7653064
bc7847b3-387f-4496-ae26-7a749189e7e3,2022-05-31,153.6646455
bc7847b3-387f-4496-ae26-7a749189e7e3,2023-05-21,244.9685511
bc7847b3-387f-4496-ae26-7a749189e7e3,2022-05-06,32.798034
bca6ee5b-cec0-423c-adb0-8b5c49456713,2022-08-03,75.0
bcdb1570-27be-4b4e-8667-1ff5db34f671,2021-10-10,70.83
bd85050f-8ec0-4b34-bdaa-4c5d52676655,2022-12-02,25.718760000000003
bd85050f-8ec0-4b34-bdaa-4c5d52676655,2022-02-16,262.5
be1baa23-3591-4841-ae8c-38cb9847d56e,2022-06-06,58.5
be84f276-669d-44b0-8611-37a08bdf1baa,2022-07-09,52.5
bff8e9dd-8042-4415-a9fe-20cde47627ee,2022-07-24,96.2139255
bff8e9dd-8042-4415-a9fe-20cde47627ee,2022-05-23,95.81437
c0ea4d58-8278-4770-aa28-504eae116f2a,2022-03-13,95.56309139999999
c4224946-7b75-40fe-b5b9-242118c574aa,2023-04-02,55.569086999999996
c5775903-fdef-4c80-a55b-a9266876b843,2022-11-25,70.37
c5775903-fdef-4c80-a55b-a9266876b843,2023-04-13,58.42
c6e0a87f-4e50-44ff-98ec-821666cfa89a,2022-05-19,63.75
c73987fd-ffa5-4f92-ae49-e33684e4362c,2022-08-04,98.22658572
c73987fd-ffa5-4f92-ae49-e33684e4362c,2021-12-12,93.3102282
c73987fd-ffa5-4f92-ae49-e33684e4362c,2022-07-09,34.987520700000005
c7ccb4e5-4453-4206-9b50-43a3ed3d0407,2023-05-20,56.25
c81d50ef-5725-44cf-8ef5-cf52c3776db9,2022-08-10,19.477928780000003
c81d50ef-5725-44cf-8ef5-cf52c3776db9,2022-08-19,72.72807542
c81d50ef-5725-44cf-8ef5-cf52c3776db9,2023-05-29,38.134536
c81d50ef-5725-44cf-8ef5-cf52c3776db9,2021-07-14,185.94
c81d50ef-5725-44cf-8ef5-cf52c3776db9,2023-05-07,120.05863488
c81d50ef-5725-44cf-8ef5-cf52c3776db9,2022-04-04,74.008803
c81d50ef-5725-44cf-8ef5-cf52c3776db9,2022-10-05,74.0387952
c81d50ef-5725-44cf-8ef5-cf52c3776db9,2021-10-04,85.75466320000001
c81d50ef-5725-44cf-8ef5-cf52c3776db9,2023-02-01,78.08260005000001
c81d50ef-5725-44cf-8ef5-cf52c3776db9,2023-02-16,34.736961629999996
cb315da7-0eca-4074-8e4d-a44b18c37600,2022-05-07,92.5
cb5aa9ec-9365-4dc3-90d9-b402f3fea045,2022-05-14,25.0
cc1b83f2-a629-469e-a7a6-65065ae65759,2021-08-05,66.98333124
cc51390d-9b7e-4324-a069-f04635999062,2023-02-17,193.59000000000003
cd0cd209-d9a6-4f96-99ce-88a0c33dd06f,2022-11-30,33.75
ceccce8b-437b-4ddb-bdfc-3db73717e8ff,2021-11-30,26.66
cf3d959a-b910-4f94-8945-e60c130758db,2021-09-09,52.5
cfdffc8f-bd21-4dfc-8731-11f3f1a62137,2022-05-19,58.33
d02bc1e3-c83e-4cc3-a4b6-5404978973a8,2023-02-28,190.47093
d06fe525-6b82-4321-bb1b-f82c431c6791,2022-07-12,135.0
d08d62b3-9e42-405c-8c6e-b333bef7db65,2022-07-21,155.00259242
d08d62b3-9e42-405c-8c6e-b333bef7db65,2023-05-26,161.39146440000002
d08d62b3-9e42-405c-8c6e-b333bef7db65,2022-04-14,70.56931392
d2639c16-cb45-4f83-8925-cb246bad6827,2022-10-09,102.0
d2639c16-cb45-4f83-8925-cb246bad6827,2021-11-24,33.75
d2959d92-caf0-47a6-8491-af1b4acb0217,2022-07-19,41.25
d2959d92-caf0-47a6-8491-af1b4acb0217,2023-04-02,20.83
d2959d92-caf0-47a6-8491-af1b4acb0217,2021-09-19,102.0
d2c48e21-08ef-4272-846a-ce000725bfbe,2022-07-26,73.5
d40e814a-160e-4fd7-b02a-81e717159cfe,2021-11-26,146.25
d40e814a-160e-4fd7-b02a-81e717159cfe,2022-06-01,157.5
d40e814a-160e-4fd7-b02a-81e717159cfe,2023-05-14,41.25
d40e814a-160e-4fd7-b02a-81e717159cfe,2021-10-09,33.75
d4815804-c88d-452e-a0ab-6a3f5eeb80d4,2021-11-25,47.211255
d4aff507-874d-431e-b43a-a07e052f8cc2,2022-01-08,49.8
d4aff507-874d-431e-b43a-a07e052f8cc2,2022-03-07,16.5
d4aff507-874d-431e-b43a-a07e052f8cc2,2022-11-18,87.9
d583fd17-7b0a-4b4a-86e2-160ff7f6241a,2023-03-23,36.75
d8927c7b-f141-4c0d-b9f6-c2ad3fb1ed70,2022-07-19,67.5
d8927c7b-f141-4c0d-b9f6-c2ad3fb1ed70,2021-07-14,90.0
d8927c7b-f141-4c0d-b9f6-c2ad3fb1ed70,2023-05-19,56.25
d8927c7b-f141-4c0d-b9f6-c2ad3fb1ed70,2022-05-19,52.5
